,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
79339,4.0,4.0,2.0,4.0,0.0,4.0,3.0,2.0,3.0
79341,2.0,4.0,2.0,4.0,460.0,4.0,1.0,2.0,3.0
79343,2.0,4.0,2.0,4.0,407.0,4.0,1.0,2.0,3.0
79345,4.0,4.0,2.0,4.0,678.0,4.0,3.0,2.0,3.0
79346,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
79347,2.0,4.0,4.0,4.0,1450.0,4.0,1.0,2.0,3.0
79349,2.0,4.0,2.0,4.0,533.0,4.0,1.0,2.0,3.0
79350,2.0,2.0,4.0,4.0,475.0,2.0,1.0,2.0,1.0
79351,4.0,4.0,2.0,4.0,666.0,4.0,3.0,2.0,3.0
79352,2.0,2.0,2.0,4.0,669.0,2.0,1.0,2.0,3.0
79353,4.0,4.0,2.0,4.0,374.0,4.0,3.0,2.0,3.0
79354,2.0,2.0,2.0,4.0,700.0,2.0,1.0,2.0,3.0
79355,2.0,4.0,4.0,4.0,1250.0,4.0,1.0,2.0,3.0
79357,2.0,4.0,4.0,4.0,339.0,4.0,1.0,2.0,1.0
79361,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
79363,2.0,4.0,2.0,4.0,413.0,4.0,1.0,2.0,3.0
79364,2.0,4.0,2.0,4.0,0.0,4.0,1.0,2.0,1.0
79367,2.0,4.0,2.0,4.0,266.0,4.0,1.0,2.0,3.0
79371,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
79374,4.0,4.0,2.0,4.0,875.0,4.0,3.0,2.0,1.0
79376,2.0,4.0,2.0,4.0,1475.0,4.0,1.0,2.0,3.0
79377,2.0,4.0,2.0,4.0,337.0,4.0,1.0,2.0,1.0
79380,2.0,4.0,4.0,4.0,660.0,4.0,1.0,2.0,3.0
79381,4.0,4.0,2.0,4.0,244.0,4.0,3.0,2.0,3.0
79382,2.0,4.0,4.0,4.0,883.0,4.0,1.0,2.0,3.0
79383,2.0,4.0,4.0,4.0,2800.0,4.0,1.0,2.0,1.0
79386,2.0,4.0,4.0,4.0,250.0,4.0,1.0,2.0,3.0
79387,2.0,4.0,4.0,4.0,660.0,4.0,1.0,2.0,1.0
79389,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,3.0
79390,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,1.0
79391,2.0,4.0,4.0,4.0,945.0,4.0,1.0,2.0,3.0
79393,4.0,4.0,2.0,4.0,414.0,4.0,3.0,2.0,3.0
79396,2.0,4.0,4.0,4.0,954.0,4.0,1.0,2.0,3.0
79398,4.0,4.0,2.0,4.0,800.0,4.0,3.0,2.0,3.0
79399,4.0,4.0,2.0,4.0,600.0,4.0,3.0,2.0,3.0
79403,4.0,4.0,2.0,4.0,670.0,4.0,3.0,2.0,3.0
79405,4.0,4.0,2.0,4.0,1233.0,4.0,3.0,2.0,1.0
79408,2.0,4.0,4.0,4.0,497.0,4.0,1.0,2.0,1.0
79409,2.0,4.0,4.0,4.0,673.0,4.0,1.0,2.0,1.0
79413,2.0,4.0,2.0,2.0,2000.0,4.0,1.0,2.0,1.0
79414,2.0,4.0,2.0,4.0,875.0,4.0,1.0,2.0,1.0
79415,2.0,2.0,2.0,2.0,2500.0,2.0,1.0,2.0,1.0
79419,2.0,2.0,2.0,2.0,1633.0,2.0,1.0,2.0,1.0
79420,2.0,2.0,2.0,4.0,1666.0,2.0,1.0,2.0,1.0
79421,2.0,4.0,2.0,4.0,1450.0,4.0,1.0,2.0,1.0
79422,2.0,4.0,2.0,4.0,1100.0,4.0,1.0,2.0,1.0
79425,2.0,4.0,2.0,4.0,839.0,4.0,1.0,2.0,3.0
79428,2.0,4.0,2.0,2.0,1375.0,4.0,1.0,2.0,3.0
79430,2.0,4.0,2.0,4.0,0.0,2.0,1.0,2.0,3.0
79431,2.0,4.0,2.0,4.0,403.0,4.0,1.0,2.0,3.0
79432,2.0,4.0,2.0,4.0,440.0,4.0,1.0,2.0,1.0
79438,2.0,4.0,2.0,4.0,450.0,4.0,1.0,2.0,3.0
79441,2.0,2.0,4.0,4.0,1100.0,2.0,1.0,2.0,3.0
79442,2.0,4.0,2.0,4.0,640.0,4.0,1.0,2.0,1.0
79443,2.0,4.0,2.0,4.0,1500.0,2.0,1.0,2.0,3.0
79445,2.0,4.0,2.0,4.0,1604.0,4.0,1.0,2.0,1.0
79450,2.0,4.0,2.0,4.0,928.0,4.0,1.0,2.0,3.0
79451,2.0,4.0,2.0,4.0,308.0,4.0,1.0,2.0,3.0
79452,4.0,4.0,2.0,4.0,226.0,4.0,3.0,2.0,3.0
79456,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,1.0
79457,2.0,4.0,4.0,4.0,1600.0,4.0,1.0,2.0,1.0
79462,2.0,4.0,2.0,4.0,1125.0,4.0,1.0,2.0,1.0
79464,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,1.0
79465,2.0,4.0,4.0,4.0,860.0,4.0,1.0,2.0,3.0
79467,2.0,4.0,4.0,4.0,240.0,4.0,1.0,2.0,3.0
79473,2.0,4.0,4.0,4.0,560.0,4.0,1.0,2.0,3.0
79474,2.0,4.0,4.0,4.0,406.0,4.0,1.0,2.0,3.0
79475,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
79478,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
79479,2.0,4.0,2.0,4.0,1118.0,4.0,1.0,2.0,1.0
79481,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,3.0
79487,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
79490,2.0,4.0,4.0,4.0,860.0,4.0,1.0,2.0,3.0
79494,2.0,4.0,2.0,4.0,1100.0,2.0,1.0,2.0,1.0
79495,4.0,4.0,2.0,4.0,60.0,4.0,3.0,2.0,3.0
79496,2.0,4.0,4.0,4.0,436.0,4.0,1.0,2.0,3.0
79497,2.0,4.0,4.0,4.0,174.0,4.0,1.0,2.0,3.0
79500,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
79502,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
79505,2.0,4.0,4.0,4.0,375.0,4.0,1.0,2.0,3.0
79511,2.0,4.0,2.0,4.0,570.0,4.0,1.0,2.0,3.0
79515,2.0,4.0,4.0,4.0,716.0,4.0,1.0,2.0,3.0
79517,2.0,4.0,4.0,4.0,809.0,4.0,1.0,2.0,3.0
79520,2.0,4.0,4.0,4.0,680.0,4.0,1.0,2.0,3.0
79521,2.0,4.0,2.0,4.0,420.0,4.0,1.0,2.0,1.0
79523,2.0,4.0,2.0,4.0,1236.0,2.0,1.0,2.0,3.0
79524,2.0,4.0,2.0,4.0,472.0,4.0,1.0,2.0,3.0
79525,2.0,4.0,4.0,4.0,250.0,4.0,1.0,2.0,3.0
79526,4.0,4.0,2.0,4.0,486.0,4.0,3.0,2.0,3.0
79527,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
79529,2.0,2.0,2.0,4.0,1200.0,2.0,1.0,2.0,1.0
79530,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
79531,2.0,4.0,2.0,4.0,875.0,4.0,1.0,2.0,1.0
79533,4.0,4.0,2.0,4.0,539.0,4.0,3.0,2.0,3.0
79534,2.0,4.0,2.0,4.0,25.0,4.0,1.0,2.0,3.0
79535,2.0,4.0,2.0,4.0,637.0,4.0,1.0,2.0,3.0
79537,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,1.0
79540,2.0,2.0,2.0,4.0,250.0,2.0,1.0,2.0,1.0
79541,2.0,4.0,2.0,4.0,431.0,4.0,1.0,2.0,3.0
79542,4.0,2.0,4.0,4.0,1565.0,2.0,3.0,2.0,3.0
79543,2.0,4.0,4.0,4.0,380.0,4.0,1.0,2.0,3.0
79544,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,3.0
79545,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,1.0
79546,2.0,4.0,4.0,4.0,220.0,4.0,1.0,2.0,3.0
79547,2.0,4.0,4.0,4.0,1125.0,4.0,1.0,2.0,3.0
79550,2.0,4.0,4.0,4.0,288.0,4.0,1.0,2.0,3.0
79551,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,3.0
79554,2.0,2.0,2.0,4.0,500.0,2.0,1.0,2.0,1.0
79559,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,1.0
79562,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,2.0,1.0
79564,2.0,4.0,4.0,4.0,1959.0,4.0,1.0,2.0,1.0
79566,2.0,4.0,2.0,4.0,1666.0,4.0,1.0,2.0,1.0
79567,2.0,4.0,4.0,4.0,1350.0,4.0,1.0,2.0,1.0
79568,2.0,4.0,4.0,4.0,1289.0,4.0,1.0,2.0,1.0
79571,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
79574,2.0,4.0,2.0,4.0,1406.0,4.0,1.0,2.0,3.0
79576,2.0,4.0,4.0,4.0,889.0,4.0,1.0,2.0,3.0
79579,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,3.0
79580,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
79581,2.0,4.0,2.0,4.0,333.0,4.0,1.0,2.0,1.0
79582,2.0,4.0,4.0,4.0,2850.0,2.0,1.0,2.0,3.0
79583,2.0,2.0,2.0,4.0,500.0,2.0,1.0,2.0,1.0
79585,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
79587,4.0,4.0,2.0,4.0,633.0,4.0,1.0,2.0,3.0
79589,2.0,4.0,4.0,4.0,633.0,4.0,1.0,2.0,3.0
79590,2.0,4.0,4.0,4.0,666.0,2.0,1.0,2.0,3.0
79597,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,1.0
79599,4.0,4.0,2.0,4.0,612.0,4.0,3.0,2.0,3.0
79602,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
79605,2.0,4.0,4.0,4.0,432.0,4.0,1.0,2.0,3.0
79607,2.0,4.0,4.0,4.0,544.0,4.0,1.0,2.0,3.0
79608,2.0,4.0,4.0,4.0,942.0,4.0,1.0,2.0,1.0
79610,2.0,4.0,4.0,4.0,340.0,4.0,1.0,2.0,3.0
79611,4.0,2.0,2.0,4.0,996.0,2.0,1.0,2.0,1.0
79613,2.0,4.0,4.0,4.0,318.0,4.0,1.0,2.0,3.0
79615,2.0,4.0,4.0,4.0,340.0,4.0,1.0,2.0,3.0
79617,2.0,4.0,4.0,4.0,940.0,4.0,1.0,2.0,3.0
79618,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79620,2.0,4.0,2.0,4.0,170.0,4.0,1.0,2.0,3.0
79621,2.0,4.0,4.0,4.0,1200.0,2.0,1.0,2.0,1.0
79622,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,3.0
79631,2.0,4.0,4.0,4.0,676.0,4.0,1.0,2.0,1.0
79632,2.0,2.0,2.0,4.0,2333.0,2.0,1.0,2.0,1.0
79633,4.0,4.0,2.0,4.0,340.0,4.0,3.0,2.0,3.0
79638,4.0,4.0,2.0,4.0,177.0,4.0,3.0,2.0,1.0
79650,2.0,4.0,4.0,4.0,750.0,2.0,1.0,2.0,1.0
79652,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
79653,2.0,2.0,4.0,4.0,2000.0,2.0,1.0,2.0,3.0
79654,2.0,4.0,4.0,4.0,317.0,2.0,1.0,2.0,3.0
79659,2.0,4.0,4.0,4.0,0.0,4.0,1.0,4.0,3.0
79660,2.0,4.0,4.0,4.0,1790.0,4.0,1.0,2.0,1.0
79663,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
79665,2.0,2.0,2.0,4.0,2700.0,2.0,1.0,2.0,1.0
79666,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
79668,2.0,4.0,4.0,4.0,2950.0,4.0,1.0,2.0,1.0
79670,2.0,4.0,4.0,4.0,7000.0,4.0,1.0,2.0,1.0
79673,2.0,4.0,4.0,4.0,2800.0,4.0,1.0,2.0,1.0
79674,2.0,4.0,4.0,4.0,900.0,4.0,1.0,2.0,3.0
79675,2.0,2.0,4.0,4.0,1000.0,2.0,1.0,2.0,3.0
79676,2.0,4.0,4.0,4.0,1652.0,4.0,1.0,2.0,3.0
79680,4.0,4.0,2.0,4.0,354.0,4.0,1.0,2.0,3.0
79681,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,3.0
79683,4.0,4.0,2.0,4.0,1166.0,4.0,1.0,2.0,3.0
79685,2.0,2.0,2.0,4.0,622.0,2.0,1.0,2.0,1.0
79687,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,3.0
79688,2.0,4.0,4.0,4.0,552.0,4.0,1.0,2.0,3.0
79689,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
79694,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,3.0
79701,2.0,4.0,4.0,4.0,375.0,4.0,1.0,2.0,3.0
79702,2.0,4.0,4.0,4.0,144.0,4.0,1.0,2.0,3.0
79707,2.0,4.0,4.0,4.0,885.0,4.0,1.0,2.0,3.0
79719,2.0,4.0,4.0,4.0,1416.0,4.0,1.0,2.0,3.0
79720,2.0,4.0,4.0,4.0,533.0,4.0,1.0,2.0,3.0
79722,4.0,4.0,2.0,4.0,0.0,4.0,1.0,2.0,3.0
79725,2.0,4.0,4.0,4.0,3040.0,4.0,1.0,2.0,1.0
79726,2.0,4.0,4.0,4.0,981.0,4.0,1.0,2.0,3.0
79728,2.0,4.0,2.0,4.0,5000.0,4.0,1.0,2.0,1.0
79744,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,1.0
79745,4.0,4.0,2.0,4.0,0.0,4.0,3.0,2.0,3.0
79746,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
79748,2.0,4.0,4.0,4.0,296.0,4.0,1.0,2.0,3.0
79750,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79752,2.0,4.0,4.0,4.0,766.0,4.0,1.0,2.0,3.0
79755,4.0,4.0,2.0,4.0,559.0,4.0,3.0,2.0,1.0
79762,4.0,4.0,2.0,4.0,850.0,4.0,1.0,2.0,1.0
79769,2.0,4.0,4.0,4.0,365.0,4.0,1.0,2.0,3.0
79771,2.0,4.0,2.0,4.0,340.0,4.0,1.0,2.0,1.0
79773,4.0,4.0,2.0,4.0,370.0,4.0,1.0,2.0,3.0
79774,4.0,4.0,2.0,4.0,266.0,4.0,3.0,2.0,3.0
79776,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,1.0
79777,4.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,1.0
79778,2.0,2.0,2.0,2.0,993.0,2.0,1.0,2.0,1.0
79779,2.0,4.0,2.0,4.0,520.0,4.0,1.0,2.0,3.0
79782,4.0,4.0,2.0,4.0,650.0,2.0,1.0,2.0,1.0
79790,2.0,4.0,2.0,4.0,514.0,4.0,1.0,2.0,1.0
79793,2.0,4.0,4.0,4.0,925.0,4.0,1.0,2.0,3.0
79796,2.0,4.0,4.0,4.0,1033.0,4.0,1.0,2.0,3.0
79799,2.0,4.0,4.0,4.0,311.0,4.0,1.0,2.0,3.0
79801,2.0,4.0,4.0,4.0,366.0,4.0,1.0,2.0,3.0
79803,2.0,4.0,4.0,4.0,900.0,4.0,1.0,2.0,3.0
79806,2.0,4.0,2.0,4.0,495.0,4.0,1.0,2.0,3.0
79809,2.0,4.0,4.0,4.0,807.0,4.0,1.0,2.0,3.0
79811,2.0,4.0,2.0,4.0,1032.0,4.0,1.0,2.0,3.0
79813,2.0,4.0,4.0,4.0,662.0,4.0,1.0,2.0,3.0
79814,2.0,4.0,2.0,4.0,333.0,4.0,1.0,2.0,3.0
79816,2.0,2.0,2.0,4.0,1186.0,2.0,1.0,2.0,1.0
79824,2.0,4.0,2.0,4.0,2450.0,4.0,1.0,2.0,1.0
79825,2.0,4.0,2.0,4.0,2225.0,4.0,1.0,2.0,1.0
79827,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,1.0
79830,2.0,4.0,2.0,4.0,879.0,4.0,1.0,2.0,1.0
79833,2.0,2.0,2.0,4.0,1487.0,2.0,1.0,2.0,1.0
79836,2.0,4.0,4.0,4.0,689.0,4.0,1.0,2.0,3.0
79838,2.0,2.0,2.0,4.0,3070.0,2.0,1.0,2.0,1.0
79839,2.0,4.0,4.0,4.0,2333.0,4.0,1.0,2.0,1.0
79840,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
79841,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79842,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,1.0
79845,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
79846,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
79847,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,2.0,1.0
79850,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
79851,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
79853,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
79855,2.0,4.0,2.0,4.0,1025.0,4.0,1.0,2.0,3.0
79856,2.0,4.0,2.0,4.0,3266.0,4.0,1.0,2.0,1.0
79858,2.0,4.0,4.0,4.0,1925.0,4.0,1.0,2.0,3.0
79859,2.0,4.0,2.0,4.0,1226.0,4.0,1.0,2.0,1.0
79860,2.0,4.0,2.0,4.0,4000.0,4.0,1.0,2.0,1.0
79863,2.0,4.0,2.0,4.0,2450.0,4.0,1.0,2.0,3.0
79864,2.0,4.0,2.0,4.0,1220.0,4.0,1.0,2.0,3.0
79867,2.0,4.0,2.0,4.0,1575.0,4.0,1.0,2.0,3.0
79869,2.0,4.0,2.0,4.0,3989.0,4.0,1.0,2.0,1.0
79871,2.0,4.0,4.0,4.0,575.0,4.0,1.0,2.0,3.0
79872,2.0,4.0,2.0,4.0,2900.0,4.0,1.0,2.0,3.0
79874,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
79877,2.0,4.0,4.0,4.0,2250.0,4.0,1.0,2.0,3.0
79878,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,3.0
79879,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
79880,2.0,4.0,4.0,4.0,1339.0,4.0,1.0,2.0,3.0
79882,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
79883,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,1.0
79884,2.0,4.0,4.0,4.0,969.0,2.0,1.0,2.0,3.0
79885,4.0,4.0,2.0,4.0,939.0,4.0,3.0,2.0,3.0
79886,2.0,4.0,4.0,4.0,682.0,4.0,1.0,2.0,3.0
79890,2.0,2.0,2.0,2.0,1500.0,2.0,1.0,2.0,1.0
79892,2.0,4.0,2.0,4.0,1048.0,4.0,1.0,2.0,1.0
79893,2.0,4.0,4.0,4.0,4525.0,4.0,1.0,2.0,1.0
79894,2.0,4.0,4.0,4.0,1060.0,4.0,1.0,2.0,3.0
79895,2.0,4.0,4.0,4.0,850.0,4.0,1.0,2.0,3.0
79899,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,1.0
79900,2.0,4.0,2.0,4.0,5200.0,4.0,1.0,2.0,3.0
79901,2.0,4.0,4.0,4.0,1850.0,4.0,1.0,2.0,1.0
79903,2.0,4.0,2.0,4.0,3733.0,4.0,1.0,2.0,1.0
79904,2.0,4.0,2.0,4.0,2350.0,4.0,1.0,2.0,1.0
79907,2.0,4.0,2.0,4.0,4000.0,4.0,1.0,2.0,1.0
79910,2.0,4.0,2.0,4.0,1250.0,2.0,1.0,2.0,3.0
79913,2.0,4.0,2.0,4.0,4333.0,4.0,1.0,2.0,1.0
79915,2.0,4.0,4.0,4.0,5085.0,4.0,1.0,2.0,1.0
79916,2.0,4.0,2.0,4.0,2525.0,4.0,1.0,2.0,1.0
79918,2.0,4.0,2.0,4.0,2550.0,4.0,1.0,2.0,1.0
79919,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79924,2.0,4.0,4.0,4.0,3200.0,4.0,1.0,2.0,1.0
79925,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79926,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79929,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79930,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79931,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79933,2.0,2.0,2.0,4.0,2600.0,2.0,1.0,2.0,1.0
79934,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
79940,2.0,4.0,2.0,4.0,1933.0,4.0,1.0,2.0,1.0
79943,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,1.0
79946,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
79955,4.0,4.0,2.0,4.0,2000.0,4.0,3.0,2.0,3.0
79958,2.0,4.0,4.0,4.0,1150.0,4.0,1.0,2.0,3.0
79960,4.0,4.0,2.0,4.0,900.0,4.0,3.0,2.0,1.0
79962,2.0,4.0,4.0,4.0,733.0,4.0,1.0,2.0,3.0
79963,2.0,4.0,2.0,4.0,1416.0,4.0,1.0,2.0,1.0
79964,2.0,4.0,2.0,4.0,1202.0,4.0,1.0,2.0,1.0
79966,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,3.0
79967,2.0,4.0,2.0,2.0,1100.0,4.0,1.0,2.0,1.0
79968,4.0,4.0,2.0,4.0,1100.0,4.0,1.0,2.0,3.0
79969,2.0,4.0,4.0,4.0,453.0,4.0,1.0,2.0,3.0
79970,2.0,4.0,4.0,4.0,228.0,4.0,1.0,2.0,3.0
79971,2.0,4.0,4.0,4.0,575.0,4.0,1.0,2.0,1.0
79972,2.0,4.0,4.0,4.0,766.0,4.0,1.0,2.0,3.0
79973,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,1.0
79974,2.0,4.0,4.0,4.0,2033.0,4.0,1.0,2.0,3.0
79976,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
79979,2.0,4.0,4.0,4.0,786.0,4.0,1.0,2.0,3.0
79980,2.0,4.0,4.0,4.0,4000.0,4.0,1.0,2.0,3.0
79982,2.0,4.0,4.0,4.0,347.0,4.0,1.0,2.0,3.0
79988,2.0,4.0,4.0,4.0,425.0,4.0,1.0,2.0,3.0
79989,2.0,4.0,4.0,4.0,1600.0,4.0,1.0,2.0,3.0
79991,2.0,4.0,4.0,4.0,626.0,4.0,1.0,4.0,3.0
79994,2.0,4.0,4.0,4.0,1050.0,4.0,1.0,2.0,1.0
79996,4.0,4.0,2.0,4.0,1133.0,4.0,3.0,2.0,1.0
79997,2.0,4.0,2.0,4.0,575.0,4.0,1.0,2.0,3.0
80001,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,3.0
80004,2.0,4.0,4.0,4.0,236.0,4.0,1.0,2.0,3.0
80007,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
80010,2.0,4.0,4.0,4.0,160.0,4.0,1.0,2.0,3.0
80011,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
80013,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
80016,2.0,4.0,4.0,4.0,330.0,4.0,1.0,2.0,3.0
80018,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
80020,2.0,4.0,4.0,4.0,512.0,4.0,1.0,2.0,3.0
80021,2.0,4.0,4.0,4.0,966.0,4.0,1.0,2.0,1.0
80022,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
80024,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
80025,2.0,4.0,4.0,4.0,429.0,4.0,1.0,2.0,3.0
80026,2.0,4.0,4.0,4.0,726.0,4.0,1.0,4.0,1.0
80027,2.0,4.0,4.0,4.0,766.0,4.0,1.0,2.0,3.0
80029,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
80030,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
80031,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
80040,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,3.0
80041,4.0,4.0,2.0,4.0,855.0,4.0,3.0,2.0,3.0
80044,2.0,4.0,4.0,4.0,1066.0,4.0,1.0,2.0,1.0
80045,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
80046,2.0,4.0,2.0,4.0,2250.0,4.0,1.0,2.0,3.0
80047,2.0,2.0,4.0,4.0,1032.0,2.0,1.0,2.0,1.0
80051,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
80053,2.0,2.0,2.0,4.0,500.0,2.0,1.0,2.0,3.0
80055,2.0,4.0,4.0,4.0,2126.0,4.0,1.0,2.0,1.0
80057,2.0,4.0,4.0,4.0,590.0,4.0,1.0,2.0,3.0
80060,2.0,4.0,4.0,4.0,450.0,4.0,1.0,2.0,3.0
80065,2.0,2.0,2.0,4.0,1230.0,2.0,1.0,2.0,3.0
80067,2.0,4.0,4.0,4.0,733.0,4.0,1.0,2.0,3.0
80069,2.0,4.0,2.0,4.0,739.0,4.0,1.0,2.0,1.0
80071,4.0,4.0,2.0,4.0,548.0,4.0,3.0,2.0,3.0
80072,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,1.0
80073,2.0,4.0,2.0,4.0,669.0,4.0,1.0,2.0,1.0
80074,4.0,4.0,2.0,4.0,975.0,4.0,3.0,2.0,3.0
80075,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
80076,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,1.0
80078,2.0,4.0,4.0,4.0,475.0,4.0,1.0,2.0,1.0
80079,2.0,4.0,4.0,4.0,1333.0,4.0,1.0,2.0,3.0
80080,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,1.0
80081,2.0,4.0,4.0,4.0,1633.0,4.0,1.0,2.0,1.0
80083,2.0,4.0,4.0,4.0,1833.0,4.0,1.0,2.0,1.0
80084,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,1.0
80086,2.0,4.0,4.0,4.0,783.0,4.0,1.0,2.0,3.0
80087,2.0,4.0,2.0,4.0,475.0,4.0,1.0,2.0,1.0
80088,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,1.0
80089,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
80091,2.0,4.0,4.0,4.0,1892.0,4.0,1.0,2.0,1.0
80092,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,2.0,3.0
80093,2.0,4.0,2.0,2.0,506.0,4.0,1.0,2.0,3.0
80095,2.0,4.0,2.0,4.0,664.0,4.0,1.0,2.0,1.0
80096,2.0,4.0,2.0,4.0,226.0,4.0,1.0,2.0,3.0
80097,2.0,4.0,4.0,4.0,409.0,4.0,1.0,2.0,3.0
